ZACHARY LA,5801 MAIN ST,ZACHARY,LA,70791,30.6504432,-91.1422571
EDINBURG TX,1724 W UNIVERSITY DR,EDINBURG,TX,78539,26.304231719158125,-98.18195859579062
PADUCAH KY,3220 IRVIN COBB DR,PADUCAH,KY,42003,37.053759,-88.5666827
"HUNTSVILLE (N), AL",2200 SPARKMAN DR NW,HUNTSVILLE,AL,35810,34.7652068,-86.592445
HIGHLAND IL,12495 STATE ROUTE 143,HIGHLAND,IL,62249,38.75918701527114,-89.68621753817786
CARLYLE IL,2591 12TH ST,CARLYLE,IL,62231,38.625,-89.3729
BRECKENRIDGE TX,3800 W WALKER ST,BRECKENRIDGE,TX,76424,32.7602,-98.9496
ROCKPORT TX /FULTON,2401 HIGHWAY 35 N,ROCKPORT,TX,78382,28.0475,-97.0424
SPRINGFIELD MO,3315 S CAMPBELL AVE,SPRINGFIELD,MO,65807,37.1537605,-93.2988882
LEITCHFIELD KY,1801 ELIZABETHTOWN RD,LEITCHFIELD,KY,42754,37.5161,-86.1852
DEL RIO TX,2410 DODSON AVE,DEL RIO,TX,78840,29.394571428571425,-100.8999
SHREVEPORT LA,6235 W PORT AVE,SHREVEPORT,LA,71129,32.4494,-93.8743
GROVES TX,4999 N TWIN CITY HWY,PORT ARTHUR,TX,77642,30.0031,-94.0243
SHREVEPORT LA,9550 MANSFIELD RD,SHREVEPORT,LA,71118,32.38881647231678,-93.8152292929941
COLUMBIA MO,1201 GRINDSTONE PKWY,COLUMBIA,MO,65201,38.9132,-92.3103
ARANSAS PASS TX,2501 W WHEELER AVE,ARANSAS PASS,TX,78336,27.92443664473126,-97.17674224116712
COVINGTON GA,10300 INDUSTRIAL BLVD NE,COVINGTON,GA,30014,33.61309173220424,-83.83266694573152
EAGLE PASS TX,496 S BIBB AVE,EAGLE PASS,TX,78852,28.70083043508515,-100.48321236979427
ALVIN TX,400 HIGHWAY 35 BYP N,ALVIN,TX,77511,29.4481,-95.2384
CORPUS CHRISTI TX,3829 US HIGHWAY 77,CORPUS CHRISTI,TX,78410,27.8512,-97.631
FLORESVILLE TX,305 10TH STREET,FLORESVILLE,TX,78114,29.1573,-98.1706
DENTON TX,1515 S LOOP 288,DENTON,TX,76205,33.1929886,-97.0941384
TEXARKANA AR,133 ARKANSAS BLVD,TEXARKANA,AR,71854,33.4607,-94.04254281965832
CORPUS CHRISTI TX,1821 S PADRE ISLAND DR,CORPUS CHRISTI,TX,78416,27.742724661880942,-97.44113699282141
"LANCASTER, TX",150 N INTERSTATE 35 E,LANCASTER,TX,75146,32.513065423068255,-96.8048139751333
"BROKEN ARROW, OK",2301 W KENOSHA ST,BROKEN ARROW,OK,74012,36.0609,-95.8183025337838
SODDY-DAISY TN,9334 DAYTON PIKE,SODDY DAISY,TN,37379,35.1887473,-85.247054
PITTSFIELD IL,151 SHETLAND DR,PITTSFIELD,IL,62363,39.6044,-90.8243
MATTOON IL,101 DETTRO DR,MATTOON,IL,61938,39.47679917456434,-88.3347
PRATTVILLE AL,1903 COBBS FORD RD,PRATTVILLE,AL,36066,32.4605,-86.41809751381216
LAWRENCE KS,3300 IOWA ST,LAWRENCE,KS,66046,38.9235581,-95.2569221
BONNER SPRINGS KS,12801 KANSAS AVE,BONNER SPRINGS,KS,66012,39.0871,-94.8817
HAMMOND LA,2799 W THOMAS ST,HAMMOND,LA,70401,30.5023,-90.4916
"CORPUS CHRISTI, TX",1250 FLOUR BLUFF DR,CORPUS CHRISTI,TX,78418,27.671863983261773,-97.29897755049711
PADUCAH KY,5130 HINKLEVILLE RD,PADUCAH,KY,42001,37.0758742,-88.6886587
VINCENNES IN,650 KIMMELL RD,VINCENNES,IN,47591,38.660817620374736,-87.50495193454245
"NEWNAN, GA",1025 HIGHWAY 34 E,NEWNAN,GA,30265,33.38605185532594,-84.81779467537476
"SHELBYVILLE, KY",500 TAYLORSVILLE RD,SHELBYVILLE,KY,40065,38.211224806946916,-85.21899845557535
ENID OK,5505 W OWEN K GARRIOTT RD,ENID,OK,73703,36.3907,-97.94495185185185
EL PASO TX,4530 WOODROW BEAN,EL PASO,TX,79924,31.9007001,-106.4390074
LAUREL MS,1621 HIGHWAY 15 N,LAUREL,MS,39440,31.711272222222224,-89.149
GALVESTON TX,6702 SEAWALL BLVD,GALVESTON,TX,77551,29.2444,-94.8646
"DERIDDER, LA",1125 N PINE ST,DERIDDER,LA,70634,30.865044980221636,-93.28594624994282
LAWRENCEBURG KY,1000 BYPASS N,LAWRENCEBURG,KY,40342,38.0086,-84.9027
EL PASO TX,10727 GATEWAY BLVD W,EL PASO,TX,79935,31.7506,-106.3411
CANTON GA,1550 RIVERSTONE PKWY,CANTON,GA,30114,34.25819291262852,-84.46386742835631
WINDER GA,440 ATLANTA HWY N.W.,WINDER,GA,30680,33.9923,-83.756
MOSS BLUFF LA,2500 N MARTIN LUTHER KING HWY,LAKE CHARLES,LA,70601,30.2445,-93.1805
CROSBY TX,14215 FM 2100 RD,CROSBY,TX,77532,29.893073333333334,-95.06336555555556
"LOUISVILLE (NE), KY",3706 DIANN MARIE RD,LOUISVILLE,KY,40241,38.3001155,-85.5457715
"BRADENTON, FL",2911 53RD AVE E,BRADEN RIVER,FL,34203,27.447404659052996,-82.53107454484793
"EL DORADO, AR",2730 N WEST AVE,EL DORADO,AR,71730,33.1988,-92.6271
LAFAYETTE LA (W),3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,70506,30.1875,-92.0752
GONZALES LA,308 N AIRLINE HWY,GONZALES,LA,70737,30.2351855,-90.9095758
NEW IBERIA LA,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,70560,29.9826,-91.8151
LAFAYETTE LA (N),1229 NE EVANGELINE TRWY,LAFAYETTE,LA,70501,30.238927732766815,-92.01227153340415
ABILENE TX (S),4350 SOUTHWEST DR,ABILENE,TX,79606,32.407689208572926,-99.78448611080518
ODESSA TX,4210 JOHN BEN SHEPHE,ODESSA,TX,79762,31.9255,-102.3579
GAINESVILLE FL,5700 NW 23RD ST,GAINESVILLE,FL,32653,29.7093918,-82.3569477
"BAYOU VISTA,LA",973 HIGHWAY 90 E,MORGAN CITY,LA,70380,29.688304907987877,-91.30714151331313
HOUMA LA,1633 MARTIN LUTHER KING JR BLV,HOUMA,LA,70360,29.5787,-90.8054
OPELOUSAS LA,1629 E CRESSWELL LN,OPELOUSAS,LA,70570,30.5189,-92.0703082608704
"DEL CITY (MWC), OK",5401 TINKER DIAGONAL ST,OKLAHOMA CITY,OK,73115,35.448327,-97.4255921
"RICHMOND, TX",5330 FM1640,RICHMOND,TX,77469,29.4827,-95.6802
"PLANT CITY, FL",2602 JAMES L REDMAN PKWY,PLANT CITY,FL,33566,27.9859373,-82.119411
LAWRENCEVILLE GA,630 COLLINS HILL RD,LAWRENCEVILLE,GA,30046,33.97187155940992,-83.99257970129261
HOBBS NM,3800 N LOVINGTON HWY,HOBBS,NM,88240,32.7406,-103.1612
PALATKA FL,1024 S STATE ROAD 19,PALATKA,FL,32177,29.6375455,-81.6809297
LAREDO TX,5610 SAN BERNARDO AVE,LAREDO,TX,78041,27.55309411764706,-99.5042
DUBLIN GA,2423 US HIGHWAY 80 W,DUBLIN,GA,31021,32.550828205128205,-82.97891282051282
WAYCROSS GA,2425 MEMORIAL DR,WAYCROSS,GA,31503,31.2119596,-82.3551545
SALINA KS,2900 S 9TH ST,SALINA,KS,67401,38.785938461538464,-97.6131
MUSCATINE IA,3003 N HIGHWAY 61,MUSCATINE,IA,52761,41.45622990483442,-91.0239631808146
ST JOSEPH MO,4201 N BELT HWY,SAINT JOSEPH,MO,64506,39.80300652173913,-94.8152
LEEDS AL,8551 WHITFIELD AVE,LEEDS,AL,35094,33.5622355,-86.5193826
"OKLAHOMA CITY(W), OK",6100 W RENO AVE,OKLAHOMA CITY,OK,73127,35.4628636,-97.6222171
CORSICANA TX,3801 W STATE HIGHWAY 31,CORSICANA,TX,75110,32.0692,-96.5065
GEORGETOWN KY,112 OSBOURNE WAY,GEORGETOWN,KY,40324,38.228948969293505,-84.537602061413
KILGORE TX,1201 STONE ST,KILGORE,TX,75662,32.392,-94.8665739660887
LEE'S SUMMIT MO,1000 NE SAM WALTON LN,LEES SUMMIT,MO,64086,38.9302917,-94.3631394
TULSA OK,207 S MEMORIAL DR,TULSA,OK,74112,36.15857626262626,-95.8867
OLATHE KS,13600 S ALDEN ST,OLATHE,KS,66062,38.8808748,-94.7584117
SEVIERVILLE TN,1414 PARKWAY,SEVIERVILLE,TN,37862,35.8383752,-83.5741781
ST AUGUSTINE FL,2355 US HIGHWAY 1 S,ST AUGUSTINE,FL,32086,29.855263206913612,-81.32292472360908
MARSHALLTOWN IA,2802 S CENTER ST,MARSHALLTOWN,IA,50158,42.0105513,-92.9096303
PORT ORANGE/DAYTONA BEACH,1590 DUNLAWTON AVE,PORT ORANGE,FL,32127,29.1161962,-81.0204971
ROCK HILL SC,2377 DAVE LYLE BLVD,ROCK HILL,SC,29730,34.9441582,-80.9634855
CONWAY SC,2709 CHURCH ST STE A,CONWAY,SC,29526,33.859818181818184,-79.08903181818182
SPARTA TN,202 SAM WALTON DR,SPARTA,TN,38583,35.9445,-85.4422
ALBANY GA,2825 LEDO RD,ALBANY,GA,31707,31.6226,-84.2183
BENBROOK TX/FT WORTH,6300 OAKMONT BLVD,FORT WORTH,TX,76132,32.6678807,-97.4072882
DERBY KS,2020 N NELSON DR,DERBY,KS,67037,37.5702,-97.278
DOUGLAS GA,1450 BOWENS MILL RD SE,DOUGLAS,GA,31533,31.487853582380684,-82.83961246166761
"FAYETTEVILLE, GA",125 PAVILION PKWY,FAYETTEVILLE,GA,30214,33.47952975239804,-84.44158740488949
HARLINGEN TX,1801 W LINCOLN ST,HARLINGEN,TX,78552,26.1817,-97.715
"KEARNEY, NE",5411 2ND AVE,KEARNEY,NE,68847,40.7263859,-99.081635
SAN ANGELO TX,5501 SHERWOOD WAY,SAN ANGELO,TX,76904,31.4273,-100.5128
"THE WOODLANDS,TX",1025 SAWDUST RD,SPRING,TX,77380,30.1266,-95.45777708333334
DOTHAN AL,4310 MONTGOMERY HWY,DOTHAN,AL,36303,31.26410055483784,-85.44095083225676
SAVANNAH GA,1955 E MONTGOMERY XRD,SAVANNAH,GA,31406,31.9975,-81.1191
SAVANNAH GA,4725 US HIGHWAY 80 E,SAVANNAH,GA,31410,32.04317922890483,-81.00928405157313
MIDLAND TX,4517 N MIDLAND DR,MIDLAND,TX,79707,32.0299247,-102.1481534
HANNIBAL MO,3650 STARDUST DR,HANNIBAL,MO,63401,39.7226,-91.3985
STEPHENVILLE TX,2765 W WASHINGTON ST,STEPHENVILLE,TX,76401,32.20574283819532,-98.23443142099242
ROSWELL NM,4500 N MAIN ST STE A,ROSWELL,NM,88201,33.4523,-104.5234
ORMOND BEACH FL,1521 W GRANADA BLVD,ORMOND BEACH,FL,32174,29.2587864,-81.114958
LA GRANGE GA,803 NEW FRANKLIN RD,LAGRANGE,GA,30240,33.06336205713915,-85.02875908256115
CARTERSVILLE GA,101 MARKET PLACE BLVD,CARTERSVILLE,GA,30121,34.2031,-84.7905
"ORANGEBURG, SC",2795 NORTH RD,ORANGEBURG,SC,29118,33.53003754155369,-80.89420631233054
SULLIVAN IN,757 W WOLFE ST,SULLIVAN,IN,47882,39.1027,-87.423103125
BRISTOL TN,220 CENTURY BLVD,BRISTOL,TN,37620,36.5416,-82.2338
UNION SC,513 N DUNCAN BYP,UNION,SC,29379,34.7272,-81.639
FLORENCE SC,230 N BELTLINE DR,FLORENCE,SC,29501,34.1888,-79.8245
EASLEY SC,115 ROLLING HILLS CIR,EASLEY,SC,29640,34.8312,-82.5522
KEWANEE IL,730 TENNEY ST,KEWANEE,IL,61443,41.2242,-89.9273
CAMDEN SC,2240 W DEKALB ST,CAMDEN,SC,29020,34.2458,-80.6168
PRINCETON IL,2111 CLAUDE BAILEY PKWY,PRINCETON,IL,61356,41.396,-89.4132
LEXINGTON NE,200 FRONTIER ST,LEXINGTON,NE,68850,40.7462,-99.743
GAFFNEY SC,165 WALTON DR,GAFFNEY,SC,29341,35.2314556,-81.7151862
BRUNSWICK GA,150 ALTAMA CONNECTOR,BRUNSWICK,GA,31525,31.2147,-81.48035102040816
GREENVILLE SC,1451 WOODRUFF RD,GREENVILLE,SC,29607,34.8252,-82.2955
GREENVILLE SC,6134 WHITE HORSE RD,GREENVILLE,SC,29611,34.909109615384615,-82.4609
MYRTLE BEACH SC,10820 KINGS RD,MYRTLE BEACH,SC,29572,33.7872355,-78.7685023
ANDERSON SC,651 HIGHWAY 28 BYP,ANDERSON,SC,29624,34.5461,-82.6978
NORFOLK NE,2400 W PASEWALK AVE,NORFOLK,NE,68701,42.0258,-97.4338
"ST PETERS, MO",1661 JUNGERMANN RD,SAINT PETERS,MO,63304,38.744290805430104,-90.59190459728495
"TITUSVILLE,FL",3175 CHENEY HWY,TITUSVILLE,FL,32780,28.5554401,-80.8435192
HOPKINSVILLE KY,300 CLINIC DR,HOPKINSVILLE,KY,42240,36.8276,-87.47315983935742
MADISONVILLE KY,420 FACTORY OUTLET DRIVE,HANSON,KY,42413,37.4178,-87.4751
SHELBYVILLE TN,1880 N MAIN ST,SHELBYVILLE,TN,37160,35.519479012079586,-86.4549
COOKEVILLE TN,768 S JEFFERSON AVE,COOKEVILLE,TN,38501,36.1461795,-85.4981469
NASHVILLE TN,7044 CHARLOTTE PIKE,NASHVILLE,TN,37209,36.1295,-86.9033
ATHENS AL,1011 US HIGHWAY 72 E,ATHENS,AL,35611,34.7903,-86.98163965517242
ATHENS TN,1815 DECATUR PIKE,ATHENS,TN,37303,35.4527,-84.6269
CAMPBELLSVILLE KY,725 CAMPBELLSVILLE BYP,CAMPBELLSVILLE,KY,42718,37.35065348258706,-85.3752
SEBRING FL,3525 US HIGHWAY 27 N,SEBRING,FL,33870,27.5129351,-81.4964195
"MCMINNVILLE, TN",915 N CHANCERY ST,MCMINNVILLE,TN,37110,35.698439637752216,-85.78597001175586
DALTON GA,2545 E WALNUT AVE,DALTON,GA,30721,34.76969754901961,-84.9248024509804
CULLMAN AL,626 OLIVE ST SW,CULLMAN,AL,35055,34.1516,-86.8373
LEBANON TN,615 S CUMBERLAND ST,LEBANON,TN,37087,36.19177592922437,-86.29438842859007
CLARKSVILLE (E) TN,3050 WILMA RUDOLPH BLVD,CLARKSVILLE,TN,37040,36.5452068,-87.336812
ROCKWOOD/HARRIMAN TN,1102 NO. GATEWAY AVE,ROCKWOOD,TN,37854,35.8808,-84.72
DYERSBURG TN,2650 LAKE RD,DYERSBURG,TN,38024,36.06545890727924,-89.3962
NEWPORT TN,1075 COSBY HWY,NEWPORT,TN,37821,35.9452358974359,-83.2062641025641
GREENEVILLE TN,3755 E ANDREW JOHNSON HWY,GREENEVILLE,TN,37745,36.1858,-82.7618
MURFREESBORO TN,2000 OLD FORT PKWY,MURFREESBORO,TN,37129,35.8506091,-86.4276563
"NASHVILLE (S), TN",5824 NOLENSVILLE PIKE,NASHVILLE,TN,37211,36.0402,-86.7126
ELIZABETHTON TN,1001 OVER MOUNTAIN DR,ELIZABETHTON,TN,37643,36.3773,-82.1371
HENDERSON KY,1195 BARRETT BLVD,HENDERSON,KY,42420,37.8604,-87.5683
OCALA FL,2600 SW 19TH AVENUE RD,OCALA,FL,34471,29.1589167,-82.1660249
OXFORD MS,2530 JACKSON AVE W,OXFORD,MS,38655,34.3619,-89.56537881355932
"OWENSBORO, KY",5031 FREDERICA ST,OWENSBORO,KY,42301,37.71978927500403,-87.12476017575659
WINCHESTER KY,1859 BYPASS RD,WINCHESTER,KY,40391,37.98754814867953,-84.20783015827469
TOMBALL TX,27650 STATE HIGHWAY 249,TOMBALL,TX,77375,30.1144515,-95.6419239
ZEPHYRHILLS FL /UNATILLA,7631 GALL BLVD,ZEPHYRHILLS,FL,33541,28.1721981,-82.2118371
VICKSBURG MS,2150 IOWA BLVD,VICKSBURG,MS,39180,32.30703073794106,-90.89242295176425
ELIZABETHTOWN KY,100 WALMART DR,ELIZABETHTOWN,KY,42701,37.7317,-85.8841
HERMITAGE TN,4424 LEBANON PIKE,HERMITAGE,TN,37076,36.209130433516,-86.61065920554299
AUBURNDALE FL,2120 US HIGHWAY 92 W,AUBURNDALE,FL,33823,28.0331049,-82.0317637
RICHMOND KY,820 EASTERN BYP,RICHMOND,KY,40475,37.733314393767024,-84.27467121246596
FRANKFORT KY,301 LEONARDWOOD RD,FRANKFORT,KY,40601,38.1614,-84.9031
PORT CHARLOTTE /MURDOCK,19100 MURDOCK CIR,PORT CHARLOTTE,FL,33948,27.0138694,-82.1409761
CARROLLTON GA,1735 S HIGHWAY 27,CARROLLTON,GA,30117,33.54564615384616,-85.0739
TROY AL,1420 HIGHWAY 231 S,TROY,AL,36081,31.8549,-85.9976
HAINES CITY FL,36205 US HIGHWAY 27,HAINES CITY,FL,33844,28.2937378,-81.6981503
ALEXANDER CITY AL,2643 HIGHWAY 280,ALEXANDER CITY,AL,35010,32.9412,-85.9802
HILTON HD ISL SC,25 PEMBROKE DR,HILTON HEAD ISLAND,SC,29926,32.2115274,-80.7287037
ENTERPRISE AL,600 BOLL WEEVIL CIR,ENTERPRISE,AL,36330,31.3334,-85.86515384615385
RUSSELVILLE KY,120 SAM WALTON DR,RUSSELLVILLE,KY,42276,36.8568,-86.8799
MIDDLESBORO KY,US HWY 441 HWY 25E,MIDDLESBORO,KY,40965,36.6056,-83.7004
"LENOIR CITY, TN",911 HIGHWAY 321 N,LENOIR CITY,TN,37771,35.8266,-84.2763
KINGSPORT TN,2500 W STONE DR,KINGSPORT,TN,37660,36.5555,-82.5995
OKLAHOMA CITY OK,100 EAST I-240 SERVICE RD,OKLAHOMA CITY,OK,73149,35.3894,-97.4893
ATASCOCITA TX,6626 FM 1960 RD E,HUMBLE,TX,77346,29.9962461,-95.1764034
STOCKBRIDGE GA,5600 N HENRY BLVD,STOCKBRIDGE,GA,30281,33.55122631578947,-84.25678947368421
PASADENA TX,5200 FAIRMONT PKWY,PASADENA,TX,77505,29.6472277,-95.1613855
CEDAR FALLS IA,525 BRANDILYNN BLVD,CEDAR FALLS,IA,50613,42.4851,-92.44121428571428
STATESBORO GA,147 NORTHSIDE DR E,STATESBORO,GA,30458,32.4556,-81.77975192307693
AMARILLO TX,4610 S COULTER ST,AMARILLO,TX,79119,35.15990449210738,-101.9202
WAUCHULA FL,1480 US HIGHWAY 17 N,WAUCHULA,FL,33873,27.5684792,-81.8145316
BIRMINGHAM/CENTERPOINT,9248 PARKWAY E,BIRMINGHAM,AL,35206,33.58694545454545,-86.7006303030303
"SAN ANTONIO, TX",16503 NACOGDOCHES RD,SAN ANTONIO,TX,78247,29.5916194,-98.3552982
"KATY, TX",1313 N FRY RD,KATY,TX,77449,29.7892876,-95.7216497
MERRITT ISLAND FL,1500 E MERRITT ISLAND CSWY,MERRITT ISLAND,FL,32952,28.3573,-80.67828317901235
HOUSTON (ALIEF) TX,3506 HIGHWAY 6 S,HOUSTON,TX,77082,29.7142,-95.6441
COLUMBUS NE,818 E 23RD ST,COLUMBUS,NE,68601,41.4385,-97.313
GALESBURG IL,659 KNOX SQUARE DR,GALESBURG,IL,61401,40.9794,-90.3624
FREMONT NE,3010 E 23RD ST,FREMONT,NE,68025,41.4513,-96.4637
WEST ORANGE TX,3115 EDGAR BROWN DR,WEST ORANGE,TX,77630,30.093214213483147,-93.76691438202248
LAKELAND FL,3501 S FLORIDA AVE,LAKELAND,FL,33803,28.0006044,-81.9585275
MARBLE FALLS TX,2700 US HIGHWAY 281,MARBLE FALLS,TX,78654,30.514658009049775,-98.29223149321267
MOUNT PLEASANT IA,1045 N GRAND AVE,MOUNT PLEASANT,IA,52641,40.97835806142794,-91.53921390555784
"DEKALB, IL",2300 SYCAMORE RD,DEKALB,IL,60115,41.95173930963417,-88.72574649483998
CLINTON AR,1966 HIGHWAY 65 S,CLINTON,AR,72031,35.615481797151624,-92.4597
MESQUITE TX,200 US HIGHWAY 80 E,MESQUITE,TX,75149,32.79078333333333,-96.599475
MCCOOK NE,1902 W B ST,MCCOOK,NE,69001,40.1994002,-100.6419056
ALICE TX,2701 E MAIN ST,ALICE,TX,78332,27.767657718465372,-98.04098456306926
HUTCHINSON KS,1905 E 17TH AVE,HUTCHINSON,KS,67501,38.07209606521007,-97.88953421048576
PERU IL,5307 RT. 251,PERU,IL,61354,41.3279,-89.1431
BURLINGTON IA,324 W AGENCY RD,WEST BURLINGTON,IA,52655,40.8142056,-91.1608399
MARSHALL IL,108 KYDEN DR.,MARSHALL,IL,62441,39.4141,-87.6899
BOGALUSA LA EF,401 ONTARIO AVE,BOGALUSA,LA,70427,30.7914,-89.8648
FENTON MO,653 GRAVOIS BLUFFS BLVD,FENTON,MO,63026,38.5076,-90.44262762291353
"N RICHLAND HILLS, TX",6401 NE LOOP 820,NORTH RICHLAND HILLS,TX,76180,32.8406,-97.24993150684931
LAKE JACKSON TX,121 HIGHWAY 332 W,LAKE JACKSON,TX,77566,29.04855915756171,-95.46263241805539
OXFORD AL,92 PLAZA LN,OXFORD,AL,36203,33.6011,-85.8291
MASON CITY IA,4151 4TH ST SW,MASON CITY,IA,50401,43.14832713699693,-93.26267991795706
ARCADIA FL,2725 SE HIGHWAY 70,ARCADIA,FL,34266,27.2087,-81.83307583892618
"OKEECHOBEE, FL",2101 S PARROTT AVE,OKEECHOBEE,FL,34974,27.2227399,-80.8285802
BROOKHAVEN MS,960 BROOKWAY BLVD,BROOKHAVEN,MS,39601,31.5792,-90.46488037936895
KISSIMMEE FL,4444 W VINE ST,KISSIMMEE,FL,34746,28.3030562,-81.4600495
PANAMA CITY BEACH,10270 FRONT BEACH RD,PANAMA CITY BEACH,FL,32407,30.2668868,-85.9889869
CAPE CORAL FL/FT MYERS,1619 DEL PRADO BLVD S,CAPE CORAL,FL,33990,26.6211458,-81.9387244
BOONVILLE MO,2150 MAIN ST,BOONVILLE,MO,65233,38.968,-92.7415
PONCA CITY OK,1101 E PROSPECT AVE,PONCA CITY,OK,74601,36.7386,-97.07108148148149
FARMINGTON NM,4600 E MAIN ST,FARMINGTON,NM,87402,36.7676801,-108.1513473
INDIANAPOLIS (PLAINFIELD),2373 E MAIN ST,PLAINFIELD,IN,46168,39.71370991183544,-86.36777026449367
"SANTA FE,NM",3251 CERRILLOS RD,SANTA FE,NM,87507,35.650629172270634,-105.99986193520378
ALBUQUERQUE - JUAN TOBO,400 EUBANK BLVD NE,ALBUQUERQUE,NM,87123,35.0795648,-106.5298744
BATON ROUGE LA,9350 CORTANA PL,BATON ROUGE,LA,70815,30.4620994,-91.0906822
"PUEBLO (N), CO",4200 DILLON DR,PUEBLO,CO,81008,38.3072,-104.6069
MORRIS IL,333 E US ROUTE 6,MORRIS,IL,60450,41.3663,-88.4346
DODGEVILLE WI,601 E LEFFLER ST,DODGEVILLE,WI,53533,42.9745,-90.1263
HOUST/HUMBLE/ALBIDE,155 LOUETTA XING,SPRING,TX,77373,30.0647677,-95.4310989
"ALBUQUERQUE (C), NM",2701 CARLISLE BLVD NE,ALBUQUERQUE,NM,87110,35.1120141,-106.6072589
OTTAWA IL,4041 VETERANS DR,OTTAWA,IL,61350,41.5476,-89.1207
UNION CITY GA,4735 JONESBORO RD,UNION CITY,GA,30291,33.57016840425959,-84.54330037246322
BREMEN GA,404 HWY 27 NO. BYPAS,BREMEN,GA,30110,33.7445,-85.1359
SANFORD FL,3653 S ORLANDO DR,SANFORD,FL,32773,28.7707067,-81.2951859
DELAND FL,1699 N WOODLAND BLVD,DELAND,FL,32720,29.0624439,-81.3040048
LUBBOCK TX,4215 S LOOP 289,LUBBOCK,TX,79423,33.5281903,-101.9035303
HINESVILLE GA,751 W OGLETHORPE HWY,HINESVILLE,GA,31313,31.7669992,-81.6415581
ROANOKE AL,4180 US HWY 431,ROANOKE,AL,36274,33.164359754402675,-85.36755975440268
NEW BRAUNFELS TX,1209 S INTERSTATE 35,NEW BRAUNFELS,TX,78130,29.5191756,-98.3384038
"MOBILE (S), AL",5245 RANGELINE SERVICE RD S,MOBILE,AL,36619,30.5961,-88.1966
SCOTTSBLUFF NE,3322 AVENUE I,SCOTTSBLUFF,NE,69361,41.87919285714286,-103.6758
ALAMOSA CO,3333 CLARK ST,ALAMOSA,CO,81101,37.4802,-105.8927
PEARLAND TX,1919 N MAIN ST,PEARLAND,TX,77581,29.7768094,-95.3622681
MANY LA,25800 HIGHWAY 171,MANY,LA,71449,31.5829,-93.5112
MONROE NC,2406 W ROOSEVELT BLVD,MONROE,NC,28110,35.01073469387755,-80.56458367346939
"CUMMING, GA",1500 MARKET PLACE BLVD,CUMMING,GA,30041,34.1800995545657,-84.13346726057907
LAFAYETTE TN,419 HIGHWAY 52 BYP W,LAFAYETTE,TN,37083,36.520766686653175,-86.03661483924277
IRVING TX,4100 W AIRPORT FWY,IRVING,TX,75062,32.8374,-97.00038882352942
"LEXINGTON, SC",5556 SUNSET BLVD,LEXINGTON,SC,29072,33.99595538142207,-81.22377748299444
PRARIE DU CHIEN WI,38020 US HIGHWAY 18,PRAIRIE DU CHIEN,WI,53821,43.0181266,-91.1088197
SHELBYVILLE IN,2500 PROGRESS PKWY,SHELBYVILLE,IN,46176,39.5254,-85.7412
SEWARD NE,1326 280TH,SEWARD,NE,68434,40.87615375006002,-97.1016
FT DODGE IA,3036 1ST AVE S,FORT DODGE,IA,50501,42.5054089,-94.1540156
PETAL MS,36 BYRD BLVD,PETAL,MS,39465,31.194817192203384,-88.87073512416922
BUTLER MO,400 S FRAN,BUTLER,MO,64730,38.2536,-94.3538
ORLANDO (UNION PARK) FL,11250 E COLONIAL DR,ORLANDO,FL,32817,28.5669853,-81.2184027
STERLING IL,4115 E LINCOLNWAY,STERLING,IL,61081,41.8065,-89.9521
GRAND PRARIE TX,2225 W INTERSTATE 20,GRAND PRAIRIE,TX,75052,32.674,-97.14385681818182
VALDOSTA GA,340 NORMAN DR,VALDOSTA,GA,31601,30.8262857,-83.3191994
SEGUIN TX,550 SOUTH 123 BYPASS,SEGUIN,TX,78155,29.5427,-97.9371
GREENCASTLE IN,1750 INDIANAPOLIS RD,GREENCASTLE,IN,46135,39.6462,-86.8287
"JACKSON, MS",2711 GREENWAY DR,JACKSON,MS,39204,32.2887435,-90.2705253
FOLEY AL,2200 S MCKENZIE ST,FOLEY,AL,36535,30.3781,-87.6835
LONGMONT CO,2285 EAST KEN PRATT BLVD,LONGMONT,CO,80504,40.1600745,-105.0455986
GALLUP NM,1650 W MALONEY AVE,GALLUP,NM,87301,35.5302,-108.7608
ORLANDO (SW) FL,8101 S JOHN YOUNG PKWY,ORLANDO,FL,32819,28.4481713,-81.4248268
CHALMETTE LA,8101 W JUDGE PEREZ DR,CHALMETTE,LA,70043,29.9529,-89.9781
LAKE GENEVA WI,201 S EDWARDS BLVD,LAKE GENEVA,WI,53147,42.5933,-88.4141
HARVEY (NO-S) LA,4810 LAPALCO BLVD,MARRERO,LA,70072,29.9087963,-90.1918672
NEW ORLEANS (EAST) LA,6000 BULLARD AVE,NEW ORLEANS,LA,70128,30.0436394,-89.9615132
DECORAH IA,1798 OLD STAGE RD,DECORAH,IA,52101,43.2901343,-91.7532625
STAFFORD/MISSOURI CITY TX,11210 W AIRPORT BLVD,STAFFORD,TX,77477,29.6422471,-95.5570239
HATTIESBURG MS,6072 U S HIGHWAY 98,HATTIESBURG,MS,39402,31.318,-89.4073126506024
FT WALTON BEACH FL,748 BEAL PKWY NW,FORT WALTON BEACH,FL,32547,30.4346666,-86.6396425
CORYDON IN,2363 HIGHWAY 135 NW,CORYDON,IN,47112,38.23023791031171,-86.13416523767174
NOBLESVILLE IN,16865 CLOVER RD,NOBLESVILLE,IN,46060,40.033906,-85.9983058
