"Store Report","","","","","","","","","","","","",""
"Stores: All Stores","","","","","","","","","","","","",""
"In the State: All States","","","","","","","","","","","","",""
"DC Servicing Strategy: 1","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"

Store
No","


Name","

Store
Type","


Address","


City","

State 
-Zip Code","

Phone
No","


Market Name","

DC 
No","

DC 
Type","

Open 
Date","


Close Date","DC 
Effe-
ctive 
Date","Future
Re- 
model 
Date"
"1497","Fleming Island","P-Fresh","1490 County Rd 220","Orange Park","FL-32003","(904) 278-8652","Jacksonville FL","3892","FDC","10/09/02","","",""
"1498","Slidell","P-Fresh","61121 Airport Rd","Slidell","LA-70460","(985) 649-6903","New Orleans-Metairie-Kenner","3897","FDC","03/05/03","02/03/18","",""
"1499","Opelika","GM Store","2640 Enterprise Dr","Opelika","AL-36801","(334) 705-0152","Auburn-Opelika","3892","FDC","07/20/05","","",""
"1500","Denver West","Super Target","14500 W Colfax Ave Unit B1","Lakewood","CO-80401","(303) 273-9940","Denver-Aurora-Broomfield","3897","FDC","10/09/02","","",""
"1501","Colorado Springs East","Super Target","3810 Bloomington St","Colorado Springs","CO-80922","(719) 574-4351","Colorado Springs","3897","FDC","10/09/02","","",""
"1504","Wake Forest","Super Target","12000 Retail Dr","Wake Forest","NC-27587","(919) 761-1001","Raleigh-Cary","3892","FDC","03/05/03","","",""
"1505","Mooresville","Super Target","594 River Hwy","Mooresville","NC-28117","(704) 799-1233","Charlotte-Gastonia-Rock Hill","3892","FDC","03/05/03","","",""
"1506","Odessa","GM Store","3909 E 42nd St","Odessa","TX-79762","(432) 366-0398","Odessa","3897","FDC","10/09/02","","",""
"1509","South County","P-Fresh","4250 Rusty Rd","Saint Louis","MO-63128","(314) 892-6336","St. Louis","3895","FDC","10/09/02","","",""
"1511","Hendersonville","P-Fresh","1004 Andrews Run","Hendersonville","TN-37075","(615) 826-6895","Nashville-Davidson--Murfreesboro--Franklin","3880","FDC","03/05/03","","",""
"1512","Miramar","Super Target","16901 Miramar Pkwy","Miramar","FL-33027","(954) 435-2571","Miami-Fort Lauderdale-Pompano Beach","3892","FDC","10/08/03","","",""
"1513","Louisville Jefferson Pavilion","P-Fresh","7311 Jefferson Blvd","Louisville","KY-40219","(502) 964-1053","Louisville/Jefferson County","3880","FDC","07/23/03","","",""
"1514","North Richland Hills","Super Target","8532 Davis Blvd","North Richland Hills","TX-76182","(817) 503-0548","Dallas-Fort Worth-Arlington","3897","FDC","03/05/03","","",""
"1515","Hampton Village","P-Fresh","4255 Hampton Ave","Saint Louis","MO-63109","(314) 802-0122","St. Louis","3895","FDC","10/05/05","","",""
"1517","Flower Mound","Super Target","5959 Long Prairie Rd","Flower Mound","TX-75028","(972) 874-6700","Dallas-Fort Worth-Arlington","3897","FDC","03/05/03","","",""
"1518","Orlando Millenia","Super Target","4750 Millenia Plaza Way","Orlando","FL-32839","(407) 541-0019","Orlando-Kissimmee-Sanford","3892","FDC","03/05/03","","",""
"1519","Clermont","Super Target","2660 East Hwy 50","Clermont","FL-34711","(352) 394-8510","Orlando-Kissimmee-Sanford","3892","FDC","03/05/03","","",""
"1522","Red Wing","GM Store","151 Tyler Rd N","Red Wing","MN-55066","(651) 388-7704","Red Wing","3895","FDC","03/02/03","","",""
"1523","Balcones Heights Crossroads","Super Target","4522 Fredricksburg Rd","Balcones Heights","TX-78201","(210) 280-0000","San Antonio-New Braunfels","3897","FDC","03/05/03","","",""
"1524","Las Vegas Far SW","P-Fresh","4155 S Grand Canyon Dr","Las Vegas","NV-89147","(702) 251-0330","Las Vegas-Paradise","3899","FDC","03/05/03","","",""
"1525","Silverthorne","P-Fresh","715 Blue River Pkwy","Silverthorne","CO-80498","(970) 468-2268","Breckenridge","3897","FDC","03/05/03","","",""
"1529","Mt Pleasant","P-Fresh","1300 Long Grove Dr","Mount Pleasant","SC-29464","(843) 388-1973","Charleston-North Charleston-Summerville","3892","FDC","03/05/03","","",""
"1530","Muncie","P-Fresh","3601 N Barr St","Muncie","IN-47303","(765) 254-9027","Muncie","3880","FDC","03/05/03","","",""
"1531","Waco","P-Fresh","5401 Bosque Blvd","Waco","TX-76710","(254) 399-0067","Waco","3897","FDC","03/05/03","","",""
"1534","West Chester Township","P-Fresh","7644 Voice of America Center Dr","West Chester","OH-45069","(513) 712-1001","Cincinnati-Middletown","3880","FDC","07/23/03","","",""
"1535","Galveston","P-Fresh","6128 Broadway St","Galveston","TX-77551","(409) 740-0102","Houston-Sugar Land-Baytown","3897","FDC","03/05/03","","",""
"1536","Mansfield","Super Target","1801 Highway 287 N","Mansfield","TX-76063","(817) 453-0005","Dallas-Fort Worth-Arlington","3897","FDC","07/23/03","","",""
"1537","Bellevue","P-Fresh","3808 Twin Creek Dr","Bellevue","NE-68123","(402) 291-6747","Omaha-Council Bluffs","3895","FDC","03/05/03","","",""
"1538","Belton","GM Store","1106 E North Ave","Belton","MO-64012","(816) 331-3516","Kansas City","3895","FDC","03/05/03","","",""
"1539","Shiloh","P-Fresh","3400 Green Mountcrossing Dr","Shiloh","IL-62269","(618) 628-3333","St. Louis","3895","FDC","03/05/03","","",""
"1542","Austin East","P-Fresh","5621 N I H 35","Austin","TX-78723","(512) 651-0202","Austin-Round Rock-San Marcos","3897","FDC","07/23/03","","",""
"1543","Olathe South","P-Fresh","20255 W 154th St","Olathe","KS-66062","(913) 782-5975","Kansas City","3895","FDC","03/05/03","","",""
"1545","Colerain","P-Fresh","9040 Colerain Ave","Cincinnati","OH-45251","(513) 719-0037","Cincinnati-Middletown","3880","FDC","07/23/03","","",""
"1546","East Point","P-Fresh","3660 Marketplace Blvd","East Point","GA-30344","(404) 267-0063","Atlanta-Sandy Springs-Marietta","3892","FDC","07/23/03","","",""
"1547","Moorpark","P-Fresh","800 New Los Angeles Ave","Moorpark","CA-93021","(805) 530-0028","Oxnard-Thousand Oaks-Ventura","3899","FDC","07/23/03","","",""
"1548","Corona","P-Fresh","2615 Tuscanny St","Corona","CA-92881","(951) 277-3075","Riverside-San Bernardino-Ontario","3899","FDC","07/23/03","","",""
"1750","Centerville","Super Target","200 N Market Place Dr","Centerville","UT-84014","(801) 292-0071","Ogden-Clearfield","3899","FDC","07/24/96","","",""
"1751","Fort Union","Super Target","7025 S Park Centre Dr","Salt Lake City","UT-84121","(801) 255-2292","Salt Lake City","3899","FDC","07/24/96","","",""
"1752","Sandy South Towne","Super Target","10130 S State St","Sandy","UT-84070","(801) 255-3301","Salt Lake City","3899","FDC","10/02/96","","",""
"1753","Riverdale","P-Fresh","1135 W Riverdale Rd","Riverdale","UT-84405","(801) 392-1990","Ogden-Clearfield","3899","FDC","03/05/97","","",""
"1754","Orem State Street","Super Target","175 W Center St","Orem","UT-84057","(801) 224-6007","Provo-Orem","3899","FDC","03/05/97","","",""
"1755","Layton","Super Target","815 W 2000 N","Layton","UT-84041","(801) 773-0287","Ogden-Clearfield","3899","FDC","10/08/97","","",""
"1756","Olathe","Super Target","15345 W 119th St","Olathe","KS-66062","(913) 393-4400","Kansas City","3895","FDC","07/23/97","","",""
"1757","Overland Park","Super Target","12200 Blue Valley Pkwy","Overland Park","KS-66213","(913) 327-7770","Kansas City","3895","FDC","10/08/97","","",""
"1759","Shawnee","Super Target","15700 Shawnee Mission Pkwy","Shawnee","KS-66217","(913) 962-8222","Kansas City","3895","FDC","03/04/98","","",""
"1760","Waterford Lakes","Super Target","325 N Alafaya Trl","Orlando","FL-32828","(407) 482-8155","Orlando-Kissimmee-Sanford","3892","FDC","10/06/99","","",""
"1761","Roswell","Super Target","1135 Woodstock Rd","Roswell","GA-30075","(770) 998-0144","Atlanta-Sandy Springs-Marietta","3892","FDC","03/01/00","","",""
"1762","Lafayette","Super Target","3630 South Street","Lafayette","IN-47905","(765) 446-8551","Lafayette-West Lafayette","3880","FDC","03/01/00","","",""
"1763","Frisco","Super Target","3201 Preston Rd","Frisco","TX-75034","(972) 668-6880","Dallas-Fort Worth-Arlington","3897","FDC","07/19/00","","",""
"1764","Plano West","Super Target","2200 Dallas Pkwy","Plano","TX-75093","(972) 781-6587","Dallas-Fort Worth-Arlington","3897","FDC","07/19/00","","",""
"1765","Watauga","Super Target","8000 Denton Hwy","Watauga","TX-76148","(817) 427-8039","Dallas-Fort Worth-Arlington","3897","FDC","07/19/00","","",""
"1766","Hurst","Super Target","1400 Precinct Line Rd","Hurst","TX-76053","(817) 282-8808","Dallas-Fort Worth-Arlington","3897","FDC","07/19/00","","",""
"1767","Ankeny","Super Target","2135 SE Delaware Ave","Ankeny","IA-50021","(515) 964-9000","Des Moines-West Des Moines","3895","FDC","07/19/00","","",""
"1768","Cedar Rapids North","Super Target","1030 Blairs Ferry Rd NE","Cedar Rapids","IA-52402","(319) 393-1600","Cedar Rapids","3895","FDC","03/06/02","","",""
"1769","Superior","Super Target","400 Marshall Rd","Superior","CO-80027","(303) 209-0106","Boulder","3897","FDC","10/04/00","","",""
"1770","Cityview","Super Target","5700 Overton Ridge Blvd","Fort Worth","TX-76132","(817) 423-1600","Dallas-Fort Worth-Arlington","3897","FDC","10/04/00","","",""
"1771","Cedar Rapids South","Super Target","3400 Edgewood Rd SW","Cedar Rapids","IA-52404","(319) 396-4444","Cedar Rapids","3895","FDC","10/04/00","","",""
"1772","Birmingham 280 Corridor","Super Target","4616 Highway 280","Birmingham","AL-35242","(205) 408-7687","Birmingham-Hoover","3892","FDC","10/04/00","","",""
"1773","Trussville","Super Target","1654 Gadsden Hwy","Birmingham","AL-35235","(205) 655-6950","Birmingham-Hoover","3892","FDC","10/04/00","","",""
"1774","Eau Claire","Super Target","3649 S Hastings Way","Eau Claire","WI-54701","(715) 838-0196","Eau Claire","3895","FDC","10/04/00","","",""
"1775","North Dallas Coit Road","Super Target","16731 Coit Rd","Dallas","TX-75248","(214) 775-0206","Dallas-Fort Worth-Arlington","3897","FDC","10/04/00","","",""
"1776","Denver SW","Super Target","9390 W Cross Dr","Littleton","CO-80123","(720) 922-1475","Denver-Aurora-Broomfield","3897","FDC","10/10/01","","",""
"1777","Omaha West","Super Target","17810 W Center Rd","Omaha","NE-68130","(402) 697-4930","Omaha-Council Bluffs","3895","FDC","03/07/01","","",""
"1778","Lauderhill","Super Target","7730 W Commercial Blvd","Lauderhill","FL-33351","(954) 572-6724","Miami-Fort Lauderdale-Pompano Beach","3892","FDC","07/25/01","02/03/18","",""
"1780","Woodstock","Super Target","140 Woodstock Square Ave","Woodstock","GA-30189","(678) 494-5307","Atlanta-Sandy Springs-Marietta","3892","FDC","03/07/01","","",""
"1782","Tulsa SE","Super Target","10711 E 71st St","Tulsa","OK-74133","(918) 307-8161","Tulsa","3897","FDC","03/06/02","","",""
"1783","Grand Forks","Super Target","3601 32nd Ave S","Grand Forks","ND-58201","(701) 787-6177","Grand Forks","3895","FDC","03/07/01","","",""
"1784","Dallas NE","Super Target","6419 Skillman St","Dallas","TX-75231","(214) 348-0240","Dallas-Fort Worth-Arlington","3897","FDC","03/07/01","","",""
"1785","San Antonio West","Super Target","11311 Bandera Rd","San Antonio","TX-78250","(210) 682-2253","San Antonio-New Braunfels","3897","FDC","03/07/01","","",""
"1786","Sugar Land","Super Target","16300 Southwest Fwy","Sugar Land","TX-77479","(281) 340-0550","Houston-Sugar Land-Baytown","3897","FDC","03/07/01","","",""
"1787","Tuscaloosa","Super Target","1901 13th Ave E","Tuscaloosa","AL-35404","(205) 462-1064","Tuscaloosa","3892","FDC","03/06/02","","",""
"1788","Avon","Super Target","10209 E US Highway 36","Avon","IN-46123","(317) 271-6483","Indianapolis-Carmel","3880","FDC","07/25/01","","",""
"1789","Southport","Super Target","4850 E Southport Rd","Indianapolis","IN-46237","(317) 787-4169","Indianapolis-Carmel","3880","FDC","07/25/01","","","04/04/19"
"1790","Hunters Creek","Super Target","2155 Town Center Blvd","Orlando","FL-32837","(407) 251-5133","Orlando-Kissimmee-Sanford","3892","FDC","10/10/01","","",""
"1791","Urbandale","Super Target","11148 Plum Dr","Urbandale","IA-50322","(515) 270-6556","Des Moines-West Des Moines","3895","FDC","07/25/01","","","05/04/18"
"1792","Waterloo","Super Target","1501 E San Marnan Dr","Waterloo","IA-50702","(319) 226-6500","Waterloo-Cedar Falls","3895","FDC","07/25/01","","",""
"1793","Charlotte East","GM Store","8830 Albemarle Rd","Charlotte","NC-28227","(704) 264-0078","Charlotte-Gastonia-Rock Hill","3892","FDC","07/23/03","","",""
"1794","Raleigh NW","GM Store","8651 Brier Creek Pkwy","Raleigh","NC-27617","(919) 765-0005","Raleigh-Cary","3892","FDC","07/23/03","","","04/13/18"
"1795","Port Orange","Super Target","1771 Dunlawton Ave","Port Orange","FL-32127","(386) 322-1348","Deltona-Daytona Beach-Ormond Beach","3892","FDC","07/23/03","","","10/05/20"
"1797","Austin NW","Super Target","10900 Lakeline Mall Dr","Austin","TX-78717","(512) 651-3376","Austin-Round Rock-San Marcos","3897","FDC","07/23/03","","",""
"1799","Machesney Park","P-Fresh","9833 N Alpine Rd","Machesney Park","IL-61115","(815) 639-3300","Rockford","3880","FDC","07/23/03","","",""
"1800","Sioux City","P-Fresh","5775 Sunnybrook Dr","Sioux City","IA-51106","(712) 274-8644","Sioux City","3895","FDC","07/23/03","","",""
"1801","Algonquin","Super Target","750 S Randall Rd","Algonquin","IL-60102","(847) 458-5340","Chicago-Joliet-Naperville","3880","FDC","07/23/03","","","04/04/19"
"1804","University Heights","P-Fresh","14070 Cedar Rd","University Heights","OH-44118","(216) 416-0025","Cleveland-Elyria-Mentor","3880","FDC","07/23/03","","",""
"1805","Visalia","P-Fresh","4247 S Mooney Blvd","Visalia","CA-93277","(559) 749-0740","Visalia-Porterville","3899","FDC","10/08/03","","",""
"1806","Glendale","Super Target","4301 E Virginia Ave","Glendale","CO-80246","(303) 209-0182","Denver-Aurora-Broomfield","3897","FDC","10/08/03","","",""
"1807","Asheville","P-Fresh","115 River Hills Rd","Asheville","NC-28805","(828) 298-1262","Asheville","3892","FDC","07/23/03","","",""
"1811","Texarkana","GM Store","102 Richmond Ranch Rd","Texarkana","TX-75503","(903) 223-0062","Texarkana","3897","FDC","07/23/03","","",""
"1812","Bee Cave","P-Fresh","3702 Ranch Rd 620 S","Bee Cave","TX-78738","(512) 651-0094","Austin-Round Rock-San Marcos","3897","FDC","10/08/03","","",""
"1813","Greeley","P-Fresh","4400 Centerplace Dr","Greeley","CO-80634","(970) 330-5443","Greeley","3897","FDC","10/08/03","","",""
"1814","American Fork","GM Store","608 W Main St","American Fork","UT-84003","(801) 756-5449","Provo-Orem","3899","FDC","07/23/03","","","04/13/18"
"1815","Chula Vista East","P-Fresh","910 Eastlake Pkwy","Chula Vista","CA-91914","(619) 213-1010","San Diego-Carlsbad-San Marcos","3899","FDC","10/08/03","","",""
"1816","El Centro","P-Fresh","2295 N Imperial Ave","El Centro","CA-92243","(760) 482-5400","El Centro","3899","FDC","10/08/03","","",""
"1820","Clearwater","Super Target","2747 Gulf To Bay Blvd","Clearwater","FL-33759","(727) 431-0231","Tampa-St. Petersburg-Clearwater","3892","FDC","10/08/03","","","05/04/18"
"1821","Manhattan","P-Fresh","800 Commons Pl","Manhattan","KS-66503","(785) 770-3643","Manhattan","3897","FDC","07/23/03","","",""
"1824","Garner East","P-Fresh","1040 Timber Dr E","Garner","NC-27529","(919) 661-2017","Raleigh-Cary","3892","FDC","10/08/03","","",""
"1825","Montgomery","P-Fresh","2576 Berryhill Rd","Montgomery","AL-36117","(334) 356-6265","Montgomery","3892","FDC","10/08/03","","",""
"1826","Raleigh NE","Super Target","7900 Old Wake Forest Rd","Raleigh","NC-27616","(919) 790-1024","Raleigh-Cary","3892","FDC","10/08/03","","","04/04/19"
"1828","Bridgeport","GM Store","2800 Meadowbrook Mall","Bridgeport","WV-26330","(304) 842-7770","Clarksburg","3880","FDC","07/23/03","","",""
"1829","North Charleston","P-Fresh","7250 Rivers Ave","North Charleston","SC-29406","(843) 553-4691","Charleston-North Charleston-Summerville","3892","FDC","10/08/03","","",""
"1831","Champlin","Super Target","11990 Business Park Blvd N","Champlin","MN-55316","(763) 354-1006","Minneapolis-St. Paul-Bloomington","3895","FDC","10/08/03","","",""
"1832","Blaine","Super Target","1500 109th Ave NE","Blaine","MN-55449","(763) 354-1000","Minneapolis-St. Paul-Bloomington","3895","FDC","10/08/03","","",""
"1833","Savage","Super Target","14333 Hwy 13","Savage","MN-55378","(952) 226-1444","Minneapolis-St. Paul-Bloomington","3895","FDC","10/08/03","","","05/04/18"
"1834","Upland","P-Fresh","1931 Campus Ave","Upland","CA-91784","(909) 985-0348","Riverside-San Bernardino-Ontario","3899","FDC","03/02/05","","",""
"1836","Cedar Hill","Super Target","739 N Highway 67","Cedar Hill","TX-75104","(972) 291-6149","Dallas-Fort Worth-Arlington","3897","FDC","10/08/03","","",""
"1837","Baybrook","Super Target","1801 W Bay Area Blvd","Webster","TX-77598","(281) 819-4116","Houston-Sugar Land-Baytown","3897","FDC","10/08/03","","",""
"1838","Chandler West Santan","P-Fresh","3425 W Frye Rd","Chandler","AZ-85226","(480) 281-0007","Phoenix-Mesa-Glendale","3899","FDC","10/08/03","","",""
"1840","Stateline","Super Target","1201 W 136th St","Kansas City","MO-64145","(816) 412-0108","Kansas City","3895","FDC","10/08/03","","",""
"1841","Macedonia","GM Store","8282 Golden Link Blvd","Northfield","OH-44067","(330) 468-9176","Akron","3880","FDC","10/06/04","","",""
"1842","Overland Park South","P-Fresh","8101 W 151st","Overland Park","KS-66223","(913) 905-0419","Kansas City","3895","FDC","10/08/03","","",""
"1843","Riverside SE","P-Fresh","2755 Canyon Springs Pkwy","Riverside","CA-92507","(951) 697-6778","Riverside-San Bernardino-Ontario","3899","FDC","10/08/03","","","06/22/18"
"1844","Cordova","Super Target","475 N Germantown Pkwy","Cordova","TN-38018","(901) 248-0200","Memphis","3892","FDC","10/08/03","","",""
"1846","Lemon Grove","P-Fresh","3424 College Ave","San Diego","CA-92115","(619) 471-0025","San Diego-Carlsbad-San Marcos","3899","FDC","10/08/03","","","04/13/18"
"1848","Nora Plaza","P-Fresh","1300 E 86th St Ste 35","Indianapolis","IN-46240","(317) 810-0044","Indianapolis-Carmel","3880","FDC","07/21/04","","",""
"1850","Addison","P-Fresh","3730 Belt Line Rd","Addison","TX-75001","(214) 414-0025","Dallas-Fort Worth-Arlington","3897","FDC","10/08/03","","",""
"1852","San Antonio SE","P-Fresh","3227 SE Military Dr","San Antonio","TX-78223","(210) 247-0082","San Antonio-New Braunfels","3897","FDC","03/03/04","","",""
"1853","Ortega","Super Target","6331 Roosevelt Blvd","Jacksonville","FL-32244","(904) 596-1065","Jacksonville FL","3892","FDC","07/21/04","","",""
"1859","Lakeland North","P-Fresh","4005 US Highway 98 N","Lakeland","FL-33809","(863) 859-1622","Lakeland-Winter Haven","3892","FDC","03/03/04","","",""
"1860","Oklahoma City NW","P-Fresh","8315 N Rockwell Ave","Oklahoma City","OK-73132","(405) 506-6086","Oklahoma City","3897","FDC","10/08/03","","",""
"1861","Sherman","P-Fresh","4160 Town Center Rd","Sherman","TX-75092","(903) 892-4465","Sherman-Denison","3897","FDC","03/03/04","","",""
"1863","Tucson SE","P-Fresh","9615 E Old Spanish Trl","Tucson","AZ-85748","(520) 296-4290","Tucson","3899","FDC","03/03/04","","",""
"1867","La Quinta","P-Fresh","78935 US Hwy 111","La Quinta","CA-92253","(760) 564-0492","Riverside-San Bernardino-Ontario","3899","FDC","03/03/04","","",""
"1869","Redlands","P-Fresh","27320 W Lugonia Ave","Redlands","CA-92374","(909) 307-1602","Riverside-San Bernardino-Ontario","3899","FDC","03/03/04","","","07/19/18"
"1870","Simpsonville","P-Fresh","694 Fairview Rd","Simpsonville","SC-29680","(864) 963-7251","Greenville-Mauldin-Easley","3892","FDC","03/03/04","","",""
"1872","Durham","Super Target","4037 Durham Chapel Hill Blvd","Durham","NC-27707","(919) 765-0008","Durham-Chapel Hill","3892","FDC","03/03/04","","",""
"1873","Gainesville","Super Target","13301 Gateway Center Dr","Gainesville","VA-20155","(571) 261-5052","Washington-Arlington-Alexandria","3880","FDC","07/21/04","","","05/04/18"
"1874","Leesburg","Super Target","1200 Edwards Ferry Rd","Leesburg","VA-20176","(703) 777-8730","Washington-Arlington-Alexandria","3880","FDC","07/21/04","","",""
"1876","Covington","P-Fresh","69320 Highway 21","Covington","LA-70433","(985) 871-7093","New Orleans-Metairie-Kenner","3897","FDC","03/03/04","","",""
"1877","Port Arthur","GM Store","3100 Highway 365 Ste 90","Port Arthur","TX-77642","(409) 729-3201","Beaumont-Port Arthur","3897","FDC","03/03/04","","",""
"1878","Bloomington","P-Fresh","2966 E 3rd St","Bloomington","IN-47401","(812) 336-3473","Bloomington","3880","FDC","03/03/04","","",""
"1879","Chicago South Pulaski","P-Fresh","4433 S Pulaski Rd","Chicago","IL-60632","(773) 579-2120","Chicago-Joliet-Naperville","3880","FDC","03/03/04","","",""
"1880","Kohler","GM Store","4085 State Highway 28","Sheboygan Falls","WI-53085","(920) 451-6802","Sheboygan","3895","FDC","03/03/04","","",""
"1881","Shorewood","P-Fresh","1111 Brook Forest Ave","Shorewood","IL-60404","(815) 609-6800","Chicago-Joliet-Naperville","3880","FDC","03/03/04","","",""
"1882","Willowbrook","P-Fresh","7601 Kingery Hwy","Willowbrook","IL-60527","(630) 321-2080","Chicago-Joliet-Naperville","3880","FDC","03/03/04","","",""
"1884","West Hollywood","P-Fresh","7100 Santa Monica Blvd, STE 201","West Hollywood","CA-90046","(323) 603-0004","Los Angeles-Long Beach-Anaheim","3899","FDC","03/03/04","","",""
"1888","Norridge","P-Fresh","4050 N Harlem Ave","Norridge","IL-60706","(708) 583-6980","Chicago-Joliet-Naperville","3880","FDC","07/21/04","","",""
"1889","Chicago South Loop","P-Fresh","1154 S Clark St","Chicago","IL-60605","(312) 212-6300","Chicago-Joliet-Naperville","3880","FDC","10/06/04","","",""
"1891","Conway","P-Fresh","501 Elsinger Blvd","Conway","AR-72032","(501) 328-5739","Little Rock-North Little Rock-Conway","3897","FDC","07/21/04","","",""
"1892","Raleigh Central","P-Fresh","4191 The Circle at North Hills St","Raleigh","NC-27609","(919) 781-9848","Raleigh-Cary","3892","FDC","10/06/04","","",""
"1894","Cypress","P-Fresh","25901 Highway 290","Cypress","TX-77429","(281) 256-8116","Houston-Sugar Land-Baytown","3897","FDC","10/06/04","","",""
"1895","West Milwaukee","P-Fresh","1501 Miller Park Way","West Milwaukee","WI-53214","(414) 203-0106","Milwaukee-Waukesha-West Allis","3895","FDC","07/21/04","","",""
"1896","South Elgin","Super Target","530 Randall Rd","South Elgin","IL-60177","(847) 697-1017","Chicago-Joliet-Naperville","3880","FDC","07/21/04","","",""
"1901","West Des Moines SW","Super Target","5405 Mills Civic Pkwy","West Des Moines","IA-50266","(515) 223-0262","Des Moines-West Des Moines","3895","FDC","07/21/04","","",""
"1902","South Bend","GM Store","1400 E Ireland Rd","South Bend","IN-46614","(574) 299-1402","South Bend-Mishawaka","3880","FDC","07/21/04","","",""
"1903","Warrenville","Super Target","28201 Diehl Rd","Warrenville","IL-60555","(630) 657-5555","Chicago-Joliet-Naperville","3880","FDC","07/21/04","","",""
"1904","Houston Tomball North","P-Fresh","14302 FM 2920 Rd","Tomball","TX-77377","(281) 255-6820","Houston-Sugar Land-Baytown","3897","FDC","07/21/04","","",""
"1905","South Mountain","P-Fresh","2140 E Baseline Rd","Phoenix","AZ-85042","(602) 281-1119","Phoenix-Mesa-Glendale","3899","FDC","10/06/04","","",""
"1906","Hanford","P-Fresh","140 N 12th Ave","Hanford","CA-93230","(559) 582-9298","Hanford-Corcoran","3899","FDC","10/06/04","","",""
"1907","Collierville","P-Fresh","325 New Byhalia Rd","Collierville","TN-38017","(901) 860-0000","Memphis","3892","FDC","07/21/04","","",""
"1908","Katy West","Super Target","23710 Westheimer Pkwy","Katy","TX-77494","(281) 392-8331","Houston-Sugar Land-Baytown","3897","FDC","07/21/04","","",""
"1910","Savannah","P-Fresh","14065 Abercorn St","Savannah","GA-31419","(912) 925-2667","Savannah","3892","FDC","10/06/04","","",""
"1911","Columbus","P-Fresh","1865 N National Rd","Columbus","IN-47201","(812) 376-0450","Columbus IN","3880","FDC","07/21/04","","",""
"1912","Mundelein","Super Target","3100 W IL Route 60","Mundelein","IL-60060","(847) 367-2650","Chicago-Joliet-Naperville","3880","FDC","10/06/04","","",""
"1913","Munster","P-Fresh","8005 Calumet Ave","Munster","IN-46321","(219) 836-2489","Chicago-Joliet-Naperville","3880","FDC","07/21/04","","",""
"1914","Osage Beach","GM Store","919 Highway D","Osage Beach","MO-65065","(573) 302-7969","Osage Beach MO","3895","FDC","07/21/04","","",""
"1918","Kissimmee West","Super Target","4795 W Irlo Bronson Memorial Hwy","Kissimmee","FL-34746","(407) 594-0029","Orlando-Kissimmee-Sanford","3892","FDC","10/06/04","","",""
"1919","Jonesboro","P-Fresh","3000 E Highland Dr Ste A","Jonesboro","AR-72401","(870) 934-9661","Jonesboro","3892","FDC","10/05/05","","",""
"1920","Flowood","P-Fresh","170 Promenade Blvd","Flowood","MS-39232","(601) 919-1415","Jackson MS","3897","FDC","10/06/04","","",""
"1921","Jacksonville East","Super Target","13740 Beach Blvd","Jacksonville","FL-32224","(904) 248-4363","Jacksonville FL","3892","FDC","03/07/07","","",""
"1922","Burleson","P-Fresh","200 NW John Jones Dr","Burleson","TX-76028","(817) 302-0058","Dallas-Fort Worth-Arlington","3897","FDC","10/06/04","","",""
"1923","Columbia Garners Ferry","P-Fresh","6090A Garners Ferry Rd","Columbia","SC-29209","(803) 647-0168","Columbia SC","3892","FDC","10/06/04","","",""
"1924","Chicago Brickyard","P-Fresh","6525 W Diversey Ave","Chicago","IL-60707","(773) 804-3610","Chicago-Joliet-Naperville","3880","FDC","10/06/04","","",""
"1925","Oak Creek","P-Fresh","8989 S Howell Ave","Oak Creek","WI-53154","(414) 216-0001","Milwaukee-Waukesha-West Allis","3895","FDC","03/02/05","","",""
"1928","Westminster","Super Target","10445 Reed St","Westminster","CO-80021","(303) 410-8310","Denver-Aurora-Broomfield","3897","FDC","10/06/04","","","04/04/19"
"1932","Apex","Super Target","1201 Beaver Creek Commons Dr","Apex","NC-27502","(919) 372-1405","Raleigh-Cary","3892","FDC","10/06/04","","",""
"1933","Ft Wayne NE","P-Fresh","6119 Stellhorn Rd","Fort Wayne","IN-46815","(260) 485-8640","Fort Wayne","3880","FDC","10/06/04","","",""
"1934","Viera","Super Target","8455 N Wickham Rd","Melbourne","FL-32940","(321) 242-9631","Palm Bay-Melbourne-Titusville","3892","FDC","10/06/04","","",""
"1935","Royal Palm Beach","Super Target","10155 Okeechobee Blvd","West Palm Beach","FL-33411","(561) 204-2349","Miami-Fort Lauderdale-Pompano Beach","3892","FDC","10/06/04","","",""
"1936","Santa Ana NW","GM Store","1441 W 17th St","Santa Ana","CA-92706","(714) 481-0030","Los Angeles-Long Beach-Anaheim","3899","FDC","10/06/04","","","04/13/18"
"1937","Greer","P-Fresh","6025 Wade Hampton Blvd","Taylors","SC-29687","(864) 801-8128","Greenville-Mauldin-Easley","3892","FDC","10/06/04","","",""
"1939","Altoona","P-Fresh","3414 8th St SW","Altoona","IA-50009","(515) 967-9343","Des Moines-West Des Moines","3895","FDC","10/06/04","","",""
"1940","Sugarcreek Township","P-Fresh","4341 Feedwire Rd","Dayton","OH-45440","(937) 439-9301","Dayton","3880","FDC","10/06/04","","",""
"1941","Lake Park/Palm Beach Gardens","P-Fresh","500 N Congress Ave","Lake Park","FL-33403","(561) 352-2098","Miami-Fort Lauderdale-Pompano Beach","3892","FDC","10/05/05","","",""
"1943","Wichita Far West","P-Fresh","7575 Maple St","Wichita","KS-67209","(316) 729-5348","Wichita","3897","FDC","10/06/04","","",""
